time,open,high,low,close,EMA,Volume,log_return_1,log_return_5,log_return_10,log_return_20
2015-02-04,514.5,521.75,507.5,511.0,570.2785665576286,64767,-0.0053671756067399,0.015451780146865705,0.019277705425903097,-0.035160839085516926
2015-02-05,511.25,527.75,508.5,525.75,569.8354962436223,84138,0.02845622437910479,0.02845622437910479,0.016497220335577618,-0.06154236179335722
2015-02-06,526.5,534.0,516.5,527.0,569.4092724004022,85342,0.0023747339585531,-0.008596041469797908,-0.03631481099162605,-0.08584489380376853
2015-02-09,527.0,532.25,521.5,529.75,569.0146527745276,77084,0.005204648607046043,0.004260361473612103,-0.04462428046999376,-0.07279515743669002
2015-02-10,527.0,530.75,518.5,521.75,568.5443577220448,86985,-0.015216651191098284,0.003768256931938167,-0.05032508388751576,-0.07138905224568368
2015-02-11,520.75,528.0,515.75,525.75,568.1185432173478,96606,0.007637268625499046,0.0038259252790372525,-0.04809562822322854,-0.04458245020579141
2015-02-12,523.25,527.75,518.25,521.25,567.6521895534936,92568,-0.008596041469797908,-0.011959004043527097,-0.04921821582753385,-0.035821835876885075
2015-02-13,519.5,530.5,518.25,529.25,567.2700782146528,65729,0.015231136901963326,-0.02771876952182807,-0.015953927942241704,-0.037629653421281974
2015-02-17,530.25,545.0,528.75,531.75,566.9166446005767,50224,0.004712544065372007,-0.04888464194360596,-0.056852811592782763,-0.029237644559809466
2015-02-18,535.5,539.75,520.25,523.75,566.4871257488296,61184,-0.015158982843999061,-0.05409334081945386,-0.04963678479288106,-0.05458974192172961
2015-02-19,524.0,529.75,519.0,519.5,566.019592159289,52418,-0.008147660697065417,-0.05192155350226593,-0.05443854451141997,-0.025134237538616076
2015-02-20,518.75,523.75,506.0,507.0,565.4323325358135,75767,-0.024355806948098944,-0.03725921178400678,-0.07803958212893485,-0.014542185499774245
2015-02-23,507.5,510.5,502.25,504.0,564.8210655454075,66912,-0.005934735519814578,0.01176484157958643,-0.04953008281214257,0.04436600295498436
2015-02-24,504.5,510.75,502.25,503.75,564.2133932514233,56254,-0.0004961548104758767,-0.007968169649176845,-0.028170876966696335,0.05781957088882624
2015-02-25,503.5,505.75,495.0,497.25,563.5470908310111,49819,-0.01298719552681119,0.004456556026572827,-0.02106396835816803,0.03845691704969871
2015-02-26,497.0,501.25,489.75,500.5,562.9197565938866,61630,0.006514681021193672,-0.0025169910091540878,0.0035131780174370727,0.04281096543180712
2015-02-27,501.0,517.75,498.25,513.0,562.4230425979275,67257,0.02466824641549419,-0.04078037034492807,0.013396379950648782,-0.0025006264593506497
2015-03-02,513.5,518.75,499.5,500.0,561.801917795958,57543,-0.025667746748577847,-0.06129492439172894,-0.021675725479040394,-0.010286644710275426
2015-03-03,501.75,507.0,493.0,506.0,561.2466748328142,57834,0.011928570865273812,-0.020202707317519466,0.027615167032973387,0.05874049502260009
2015-03-04,505.0,506.0,494.0,496.0,560.5974541877115,94618,-0.019960742562538058,-0.02552052438474084,-0.004952957128848531,0.011299555253933466
2015-03-05,496.75,496.75,480.25,480.5,559.8004645938039,87945,-0.0317486983145803,0.006030169026591232,0.029304306972803992,0.06346687858536476
2015-03-06,480.75,485.5,478.25,482.5,559.0313057421242,65181,0.004153692368693395,0.05417675029557689,0.06349739662916071,0.10977324183187948
2015-03-09,483.75,495.0,483.5,490.0,558.3444270780235,56022,0.01542447032563173,0.03961919891268867,0.09389608576712682,0.0896417659493894
2015-03-10,490.0,496.75,483.25,493.25,557.6967213359536,52483,0.006610753798052347,0.047817874350492735,0.08599044785552251,0.07089582163303756
2015-03-11,494.5,502.0,493.75,499.0,557.1126743574864,53452,0.011589950848793959,0.02056756725589231,0.05952088540786686,0.06476024009386641
2015-03-12,498.25,513.5,498.0,507.25,556.6165283439791,70579,0.01639788295440539,0.023274137946212876,0.03929778741437001,0.03881597579338929
2015-03-13,507.25,513.5,498.75,502.0,556.0730803007555,57249,-0.010403859014194916,0.009320646333583723,-0.015897006409999546,0.03724735286810617
2015-03-16,503.25,515.75,493.0,514.0,555.6544426858226,59482,0.02362314576343589,0.05427688685443828,0.01138908076876497,0.0004978840033147101
2015-03-17,515.5,518.0,503.0,503.5,555.1354930073567,51560,-0.020639553296548162,0.03817257350502981,0.031125327989626823,-0.033633239358536376
2015-03-18,503.0,512.5,500.75,510.75,554.693846310766,44511,0.014296521539114398,0.03895331815197457,0.01625251238278189,-0.025648879002046498
2015-03-19,516.0,520.0,505.25,512.0,554.2690319196141,55533,0.0024443913417764385,0.0160236494681571,0.03416257161256078,-0.03233308263496462
2015-03-20,511.0,530.5,510.0,530.0,554.0275490149413,70791,0.03455238150665973,-0.025217652743583188,0.04627584520271894,-0.04545101876332217
2015-03-23,533.25,540.5,531.75,534.0,553.8282699202653,58101,0.007518832414027319,-0.04288780608567347,-0.004254319817737554,-0.06177504745326337
2015-03-24,531.25,531.75,522.5,523.5,553.5264960902128,57560,-0.019858808649603286,-0.007047245515403056,-0.015094626222485016,-0.065287865496352
2015-03-25,523.0,528.25,516.0,519.0,553.1829488654346,46777,-0.00863314714470289,-0.022700805769192627,0.0052393546859996545,-0.047930934559072935
2015-03-26,519.0,525.25,498.25,499.25,552.6463026080671,84097,-0.038796910869963994,0.018138922144403737,-0.00048181162098053334,-0.03479890454510973
2015-03-27,499.0,509.0,499.0,507.75,552.1995732288824,55820,0.016882228164569392,0.07149349794630204,0.05314435927810557,-0.021767500813087117
2015-03-30,513.25,531.0,508.75,530.25,551.9811695151622,88442,0.04335939298429775,0.03863348626793594,-0.010891196765450325,-0.07036541037106181
2015-03-31,531.75,531.75,509.0,511.75,551.5808593707327,103920,-0.03551236890339286,-0.008047380707081987,-0.06475856734816308,-0.10740566700388107
2015-04-01,513.0,529.0,506.0,528.5,551.3511990784866,83997,0.03220658076889333,0.027940160455192205,-0.04190139138482846,-0.05678490964804986
2015-04-02,528.0,544.25,522.5,536.25,551.2009383911385,93322,0.01455766493193443,-0.0186207337653843,-0.06649565424752546,-0.10883548361521578
2015-04-06,537.5,543.75,525.0,527.75,550.9675957205799,53328,-0.01597778351379671,-0.01834913866819654,-0.09172686396604117,-0.12339314854715026
2015-04-07,526.0,534.0,517.75,526.0,550.7191619323154,81410,-0.003321473990720154,-0.04952468303338622,-0.057520727635525924,-0.11005597918986305
2015-04-08,528.0,530.75,518.25,526.25,550.4756876842326,91366,0.00047517225888138627,-0.0567111866410811,-0.05019323927386708,-0.1200431924503114
2015-04-09,525.5,526.75,513.75,518.75,550.1600091998124,92579,-0.014354313451683167,-0.06984155184002075,-0.0531702892450725,-0.09355400307083736
2015-04-10,518.0,527.5,515.5,526.5,549.9245862226999,97676,0.014829260029122198,-0.047874920482141224,-0.034317092924129156,-0.0928553640063412
2015-04-13,518.0,520.0,501.5,502.25,549.4502122304342,105802,-0.047153327878986434,-0.07337772529784461,-0.0749118600911927,-0.08934510033584997
2015-04-14,504.25,506.25,496.25,497.0,548.9283195714249,89811,-0.010507977598415093,-0.007996044602139693,-0.059474213605611545,-0.04323073358928263
2015-04-15,498.5,503.75,490.0,490.75,548.3494308194705,74272,-0.01265519294005828,0.006517947367214135,-0.04264709965571803,-0.0337627976862816
2015-04-16,490.0,495.5,489.0,494.5,547.813615587436,69497,0.007612317906196398,0.016671262594948298,-0.014883518263221394,-0.019028601918390186
2015-04-17,490.25,495.0,487.25,489.25,547.2308930442774,63216,-0.010673544786581139,0.013557827558012084,-0.04233982936769035,0.03916237747029984
2015-04-20,488.75,498.75,488.0,498.25,546.7435209741851,76522,0.018228352816718432,-0.0015341347933481393,-0.03166628458110908,0.043495983927518835
2015-04-21,498.25,505.75,493.75,500.25,546.2808988749395,77070,0.004006014370938685,-0.0514781690034719,-0.05253525155433719,0.046086586864406115
2015-04-22,499.75,504.5,495.5,499.0,545.8104421697162,49585,-0.002501877712324098,-0.049165047022932104,-0.06984995317644432,0.019792828226111385
2015-04-23,499.25,506.0,499.25,501.25,545.3670546854404,58372,0.004498882869260198,-0.03155478085816962,-0.0403837138257648,0.02766974941925089
2015-04-24,501.5,502.75,487.5,488.5,544.8012133452868,67960,-0.025765507137941457,-0.05589765692570241,-0.0585382710822121,0.0405626092618598
2015-04-27,488.5,490.5,472.25,473.25,544.0892609736919,79261,-0.031715681393405235,-0.030132149787760906,-0.014433240244657225,0.05331274828773097
2015-04-28,475.0,478.5,464.0,476.25,543.4142434515657,91270,0.006319136351478532,-0.001057082550865361,0.016243480016329,0.04189906878410394
2015-04-29,476.0,484.0,474.25,483.5,542.8180818251819,64792,0.015108388452438254,-0.02068490615351219,0.008884301969436476,0.023860053062309844
2015-04-30,484.0,488.75,471.75,474.0,542.1333247920956,75114,-0.01984399319827255,-0.008828932967595151,-0.004145083655168775,0.010799796406226525
2015-05-01,476.0,479.25,468.25,474.0,541.4553812618259,49721,0.0,-0.00264061415650967,0.08150220683799,0.006309169193264756
2015-05-04,471.0,474.5,466.5,472.75,540.7717456273799,39696,-0.00264061415650967,0.015698909543103833,0.07516226850862799,0.0408219945202552
2015-05-05,471.25,472.75,460.75,466.5,540.0327232828289,52989,-0.01330868725116832,0.017300562567194228,0.09862183841874335,0.08073400347399629
2015-05-06,468.25,482.25,467.5,479.25,539.4279200660843,74679,0.026964361638355416,0.029569208122948658,0.08964278140255565,0.09062221341033297
2015-05-07,480.5,484.0,471.25,472.75,538.7644581748795,59418,-0.01365567438718705,0.0046838493124264375,0.06805346324501557,0.08879208931059356
2015-05-08,471.5,483.0,471.5,481.5,538.1946625711493,37251,0.018339523699613423,0.0841428209944996,0.09910088034407179,0.08947616696986223
2015-05-11,483.0,484.25,476.25,481.0,537.6255614510383,50515,-0.0010389611324190292,0.05946335896552424,0.06774598853238813,0.09219005246808114
2015-05-12,481.0,491.0,478.0,480.5,537.0571479042618,104183,-0.0010400416954139703,0.08132127585154891,0.025655588767775066,0.10124603366782772
2015-05-13,480.75,486.5,471.0,481.5,536.5043404624283,68205,0.0020790028278331553,0.060073573279606995,0.01497575109287346,0.06642280095826565
2015-05-14,481.5,515.25,480.75,514.25,536.2829042389216,147584,0.06580329729488633,0.06336961393258919,0.01494488006139519,0.046165945596141
2015-05-15,515.0,519.75,506.0,511.0,536.0313330524647,96766,-0.006339938329362121,0.014958059349572249,-0.07519303764472533,-0.020629415272173802
2015-05-18,511.0,530.25,508.0,521.75,535.8892302360223,89702,0.02081895575360576,0.008282629566863963,-0.034340273988372846,-0.04349598392751883
2015-05-19,519.75,524.75,503.75,510.25,535.6341135172559,84320,-0.022287744267355962,-0.0556656870837739,-0.01788783494474693,-0.06533743465773464
2015-05-20,511.0,515.75,503.0,513.0,535.4088984573826,82319,0.005375043480815426,-0.045097822186733603,0.000979432007777196,-0.026310775593325408
2015-05-21,514.5,528.0,511.0,522.0,535.2754765821848,91976,0.017391742711869235,-0.04842473387119402,0.02073862606557788,-0.03925970026804479
2015-05-22,521.5,529.0,511.0,515.25,535.0762181087301,76964,-0.013015368112070361,-0.09015109699429745,-0.009624713374209557,-0.05817312727049518
2015-05-26,515.25,519.75,492.0,493.5,534.6625243962054,102712,-0.04312936089703208,-0.04262290355523676,0.024444063935693077,-0.018115550483102885
2015-05-27,496.0,496.25,482.0,487.75,534.195733108681,103568,-0.011719879370315706,0.03777785213902699,0.07559044490005266,0.06567768966782607
2015-05-28,489.0,494.75,483.0,488.75,533.7435367593409,80155,0.002048131796354929,0.04607725419451093,0.0514470498653923,0.07025638182288854
2015-05-29,488.0,489.25,474.5,477.0,533.1789244532779,81444,-0.0243346204112343,0.06916335993677188,0.031221065534745636,0.09600744886220887
2015-06-01,478.0,495.5,474.0,493.75,532.7865968467776,90078,0.03451282532699049,0.08052638362008784,0.05456362237255154,0.17460492783281023
2015-06-02,495.25,513.25,493.0,512.5,532.584740161735,96582,0.0372713947972316,0.06706696749092991,-0.009155709939146038,0.16701513551127897
2015-06-03,513.75,526.25,508.25,510.75,532.3674790655983,116592,-0.0034204773148318077,0.03781259276102564,-0.04744959971298776,0.183540325988084
2015-06-04,510.0,524.25,504.0,523.75,532.2817330052441,100423,0.025134237538615947,0.005369795670881377,-0.027290207601102737,0.1416966930025999
2015-06-05,525.0,534.0,516.0,517.0,532.1296759604157,145062,-0.012971596727918358,-0.03794229440202637,-0.059998326333622815,0.11995516440106956
2015-06-08,517.0,532.75,516.0,528.0,532.088584657327,103337,0.02105340919783226,-0.02596276124753638,-0.04854841389628556,0.14135851428692567
2015-06-09,527.5,537.25,524.0,532.25,532.0901907801397,113552,0.008017020067327385,-0.07622267743007584,-0.04255961441879589,0.10294282266475865
2015-06-10,533.25,537.5,512.5,513.5,531.9052137574517,154342,-0.0358632744049759,-0.0852621924740133,-0.009912755232226568,0.08159513862235972
2015-06-11,514.0,515.5,502.5,504.25,531.6300375011587,96999,-0.01817785253429177,-0.03266000327198425,0.01880933195749629,0.11832383930376457
2015-06-12,504.0,510.75,500.5,503.75,531.3526241926894,60187,-0.0009920635734283643,-0.022056031931596404,0.06478638332746318,0.13303548386157008
2015-06-15,503.75,503.75,486.0,489.25,530.9336926086826,85937,-0.029206506984707132,-0.022585652648749153,0.12004130546025864,0.13359342543990183
2015-06-16,489.0,495.0,487.0,488.75,530.5139543737703,67525,-0.0010224949766101314,0.03366306301127993,0.1761708454504251,0.15451560337982462
2015-06-17,495.0,505.25,495.0,497.0,530.1804821909467,48540,0.016738914797053243,0.0753494372417868,0.23098992570107169,0.14806717808806286
2015-06-18,497.0,504.25,492.75,493.25,529.8130147064596,62731,-0.007573881193904021,0.05146933522948043,0.16898690060370272,0.12335656474279634
2015-06-19,493.0,497.5,488.25,492.5,529.4417409282859,63604,-0.0015216842905811242,0.08684241525905965,0.17995349073469227,0.11614854184455911
2015-06-22,491.75,508.75,491.25,506.0,529.2084897747706,55148,0.02704220867532207,0.14262695810900786,0.18990692818321114,0.07855781036658291
2015-06-23,506.5,528.0,506.5,527.0,529.1865147521361,83987,0.040663879253896765,0.14250778243914505,0.14550243708355465,0.036385289413276775
2015-06-24,527.75,535.25,519.25,523.25,529.1274449536073,82354,-0.00714118721525318,0.15564048845928502,0.09150789385458638,-0.019641349979484645
2015-06-25,522.75,539.0,518.25,538.0,529.2157290834222,75368,0.027799198835675342,0.1175175653742224,0.09951450734626827,-0.003350086885281974
2015-06-26,538.5,572.0,536.0,568.0,529.6016422268707,176120,0.05426285855936701,0.09311107547563265,0.06824910053410674,-0.050022335620385536
2015-06-29,563.0,591.5,562.75,583.5,530.137944294265,152061,0.026923033005459368,0.04727997007420346,0.013552119979643142,-0.12252577878792058
2015-06-30,583.25,617.5,575.75,615.75,530.9898055450684,150145,0.053796585274036565,0.00299465464440952,-0.021655242070600485,-0.13316421802887918
2015-07-01,614.5,615.0,576.0,588.5,531.5620462859135,131618,-0.045264110300315914,-0.06413259460469868,-0.08292274761300894,-0.2157612049992471
2015-07-02,588.0,601.0,574.0,590.5,532.1484935865512,84312,0.0033927089370854877,-0.01800305802795391,-0.04563033586090638,-0.16999344321510418
2015-07-06,584.5,599.75,572.25,595.5,532.7788568344463,96341,0.008431753157937833,-0.024861974941525724,-0.06380494889013316,-0.16786266334149236
2015-07-07,593.0,593.25,578.25,585.25,533.3009577614667,88994,-0.017362282424334668,-0.03372785009456022,-0.11134911781662828,-0.17679529304383615
2015-07-08,584.25,588.25,573.0,577.5,533.7407492265268,61359,-0.013330663975071568,-0.024649896715009972,-0.1091171476702778,-0.17051624749748384
2015-07-09,576.5,586.5,575.25,578.0,534.1811397814866,64575,0.0008654262764289014,-0.018790153008310256,-0.11114924383407095,-0.14010832270421938
2015-07-10,577.0,588.25,568.5,576.0,534.5972478433624,82840,-0.003466207976486284,-0.027627277832952407,-0.10286459423155034,-0.1310628650811943
2015-07-13,574.5,576.75,566.5,575.75,535.006727964324,57597,-0.00043412199509667345,-0.03894297394860741,-0.11827143615449227,-0.12071702309117101
2015-07-14,575.0,582.5,569.25,571.0,535.3648699746292,63921,-0.008284329044784383,-0.07762126772206808,-0.13607789876756377,-0.09132334838378874
2015-07-15,569.5,569.75,558.5,566.75,535.6771598256279,73106,-0.007470920268371892,-0.08446725095526779,-0.11150897595827877,-0.11838523095008607
2015-07-16,567.5,574.0,561.5,562.25,535.9415661955221,62170,-0.00797169854821329,-0.09235909082576071,-0.1328384573862382,-0.14093157186840344
2015-07-17,561.75,561.75,546.0,554.0,536.1212521040244,66022,-0.014781904092141295,-0.07523731639859793,-0.12436310735419773,-0.11085952631952423
2015-07-20,553.0,553.0,530.5,532.75,536.0877073069694,64326,-0.03911241576855727,-0.07932846220588487,-0.10405771445135917,-0.08964036305854574
2015-07-21,533.5,537.75,523.75,524.75,535.9748942989398,71225,-0.015130312277984188,-0.05845663104549567,-0.06544617522720783,-0.062444672223451216
2015-07-22,524.0,528.25,515.25,516.75,535.7836018183534,71935,-0.015362760138864739,-0.02704172500301095,-0.06139909982720611,-0.05081699049666919
2015-07-23,516.75,527.0,516.5,521.5,535.641476427126,53193,0.009150075878949424,-0.04047936656047745,-0.028959078870148397,-0.03295110013968594
2015-07-24,520.75,523.75,509.5,511.75,535.4037502935228,55254,-0.018873049899428174,-0.049125790955599796,-0.02819827084964395,-0.0198505670838156
2015-07-27,511.0,511.75,501.25,502.5,535.0763497930897,61326,-0.018240584608168065,-0.02472925224547437,-0.002445586936678636,-0.015259956470030322
2015-07-28,502.5,512.5,501.75,510.75,534.8342965613176,78774,0.01628459376450051,-0.006989544181712186,0.0447545503837751,0.010885807645251004
2015-07-29,512.0,512.5,495.5,496.25,534.4503732124488,68770,-0.02880040169633131,-0.03435737482419521,-0.006876254991807331,-0.022272635609123178
2015-07-30,495.75,504.75,493.75,496.5,534.0727575585936,69188,0.0005036514838270853,0.011520287690329034,-0.008093114482165233,-0.00403836995067387
2015-07-31,496.75,503.5,495.75,499.25,533.7262624585081,64474,0.00552348881069725,0.02092752010595581,0.013503581034673525,-0.013688426660577202
2015-08-03,497.25,501.75,490.5,499.0,533.3807275086722,56799,-0.0005008765444059099,0.022283665308795667,0.0144173513928134,-0.03153872795193302
2015-08-04,499.0,506.75,491.25,493.5,532.9839043493819,63486,-0.011083236877982346,0.05174409456548726,0.003001503003756558,-0.0284572048140355
2015-08-05,494.25,504.5,492.0,502.0,532.6756067936666,67497,0.01707726081819302,0.027481119832387803,0.010582109330537008,-0.014799963940880222
2015-08-06,502.0,514.0,498.25,507.0,532.4201281191027,89887,0.00991088389945396,-0.019613402172494257,-0.00399202126953745,-0.04689952228081391
2015-08-07,507.75,514.0,503.75,510.5,532.2020173915495,82793,0.006879634013537007,-0.0074239390712822805,0.008347703765828326,-0.08593610806882306
2015-08-10,512.0,530.0,509.25,525.5,532.135330651335,89220,0.02895955271228566,-0.00786631391598215,-0.012814369533351659,-0.08745667245052127
2015-08-11,522.5,524.25,504.0,507.25,531.8877154209734,95677,-0.03534621161108169,-0.048742591561730574,-0.03386874273852386,-0.10103538628236455
2015-08-12,507.25,514.75,484.0,492.25,531.4933102924066,103263,-0.030017261186689168,-0.016899010501850966,-0.01539638061731586,-0.07149547232430514
2015-08-13,493.0,504.75,492.0,503.25,531.2122823292981,71663,0.022100347000665918,0.01562138090295674,0.004054744531491406,-0.02937598502777898
2015-08-14,503.25,512.25,497.75,506.5,530.9663889727876,50412,0.006437259168837193,0.01577164283711055,-0.02719200769525077,-0.03693817358241763
2015-08-17,504.75,509.25,498.5,500.5,530.6632408238047,42118,-0.011916724933462741,-0.004948055617369414,-0.04595607934474648,-0.010419345067959166
2015-08-18,503.75,507.25,497.0,498.75,530.3456961389908,54986,-0.003502630551202112,0.014873848823206663,-0.031458707817792024,-0.011555014272600167
2015-08-19,499.25,502.5,495.0,500.0,530.0437489137272,61932,0.0025031302181184748,0.0015026298845350965,-0.02538207327141716,-0.02127739844728485
2015-08-20,499.25,512.5,499.0,511.25,529.8567464369737,65085,0.02225060893481972,-0.011566636371465405,-0.04290750101127654,-0.03770186718401153
2015-08-21,509.25,512.0,500.0,504.0,529.5994653778994,59936,-0.014282439285642873,-0.042963650532361355,-0.09428381183465132,-0.049108063104702386
2015-08-24,502.75,509.25,491.5,508.0,529.3845453243879,83197,0.007905179507113247,-0.04100802372737702,-0.07464230291716958,-0.014489386639442336
2015-08-25,510.0,516.0,496.5,499.5,529.0871866644437,91360,-0.016873849489873652,-0.04633255664099872,-0.06716664354384068,-0.024914093808439168
2015-08-26,503.0,504.25,493.0,494.25,528.7405479911657,66035,-0.010566136037881958,-0.026884703155952174,-0.056099091706989325,0.015889112827334267
2015-08-27,495.0,500.25,487.25,489.75,528.3525823395123,114153,-0.009146405226076147,-0.03134086463981106,-0.03343072955927035,0.006051455683355282
2015-08-28,490.0,493.5,482.75,483.75,527.9087755500644,76471,-0.012326812480658521,-0.051320161302289946,-0.009746165887166949,0.036094143635843894
2015-08-31,483.25,486.5,476.5,485.0,527.4818225595166,71578,0.002580646593491713,-0.033634279189792525,0.035536734276787364,0.04397979411653445
2015-09-01,484.5,491.5,482.25,486.25,527.0715556683771,73628,0.0025740039951728426,-0.020834086902842025,0.019903693545191836,0.03793122232340962
2015-09-02,485.75,490.0,476.5,479.0,526.5932317313783,78632,-0.015022297521740828,-0.02921438855103709,0.004104674824132262,0.053065502019833954
2015-09-03,479.5,479.5,464.75,465.25,525.9828513161407,87277,-0.02912570188855509,-0.002089864919459242,0.00520563382726497,0.07875715390497375
2015-09-04,466.0,469.75,463.0,467.75,525.4034199597612,48305,0.00535906963183876,0.04157399541512313,0.045175748729948874,0.09818816037668274
2015-09-08,468.0,476.75,468.0,475.0,524.9018933929974,53342,0.015380838880442239,0.06917101346657989,0.06015291627772734,0.09720333830281569
2015-09-09,473.0,481.0,471.0,472.25,524.3779939562512,57830,-0.005806297653022316,0.040737780448034,0.04225254973540143,0.10246158096194997
2015-09-10,472.25,479.5,471.5,478.0,523.916521379572,41878,0.012102226109837046,0.03331906337516948,0.07198820453432343,0.09005069218025864
2015-09-11,478.0,485.5,468.5,485.0,523.5292923111185,75842,0.014538158446027285,0.007295498746724193,0.03948218524262562,0.06773685290022513
2015-09-14,486.0,501.75,485.75,501.25,523.3076078105104,80355,0.03295608768329584,0.0036017533148258577,0.04584030952301092,0.04879016416943205
2015-09-15,500.0,503.25,492.25,494.75,523.0234525089132,58317,-0.01305239413810378,-0.009018097188852752,0.008443059839747148,0.010912806711330415
2015-09-16,494.75,495.25,483.0,488.25,522.6774480063369,57613,-0.013225014725886759,0.0015147692873675469,0.018027528778217547,0.04785129868321352
2015-09-17,488.25,489.75,480.5,481.5,522.2677221555276,41222,-0.01392133851860812,0.03866914115915412,0.04896082719570171,0.040145882751667764
2015-09-18,481.25,488.75,480.0,486.75,521.9143119848259,44517,0.010844413014128876,0.03218668649590128,0.07355152007770868,0.04268940869505057
2015-09-21,485.75,499.25,480.5,496.75,521.6639208207978,67083,0.02033623717961705,0.0422385562081849,0.05301241164673391,0.011236073266925752
2015-09-22,496.5,496.75,488.25,495.5,521.4035833001928,51729,-0.002519527661883598,0.017461157028599773,0.03705042202508845,-0.022392793174376816
2015-09-23,494.5,508.5,493.75,507.5,521.2652391877531,76320,0.02392935714589976,0.01651275949084995,0.06020903122654843,-0.008614190586571677
2015-09-24,507.0,509.0,496.75,497.25,521.0262815838948,55079,-0.020403793181860825,0.010291686036547506,0.01806248764593523,-0.02544412643326729
2015-09-25,497.75,510.5,496.25,507.75,520.8941792795774,59650,0.02089628272641241,0.04136483358180745,0.02825466765759949,-0.013158084577511088
2015-09-28,508.5,515.5,500.0,505.5,520.7410033663479,67309,-0.0044411619999679365,0.010773855438548832,0.0029498546464211185,-0.034563921455076335
2015-09-29,506.0,509.75,500.5,503.75,520.5719386562349,46925,-0.0034679251996333586,0.01958926499648845,0.002469746871583414,0.006899978089996616
2015-09-30,503.25,515.5,498.25,512.75,520.4941084208494,103544,0.01770828369159733,0.043696271735698414,0.02982376990499598,0.010858941846022388
2015-10-01,512.0,523.75,511.75,518.25,520.4717789838261,95783,0.010669354363398885,0.0077708016093877025,-0.008814944444033981,-0.013251727665024454
2015-10-02,517.75,523.0,511.75,513.25,520.3999204864746,62642,-0.009694695416846054,-0.013110165924207752,-0.030862111382658194,-0.006290850652152831
2015-10-05,512.25,518.0,508.75,515.5,520.3511650587485,51397,0.004374247557971572,-0.007824000792127762,-0.04177633837980803,0.016904531983595823
2015-10-06,514.0,527.0,513.0,526.25,520.4098599337858,68615,0.02063908153957654,-0.017119518124905225,-0.0594432151994651,-0.014655855878532747
2015-10-07,525.75,531.5,515.0,516.75,520.3734434170317,68717,-0.01821718643471357,-0.013872501830702514,-0.06882322181312017,-0.01870109643689793
2015-10-08,516.0,522.0,509.25,511.5,520.285150447708,68794,-0.010211613170196452,-0.016585746053421606,-0.04350661407920256,0.01821718643471361
2015-10-09,511.0,519.5,504.0,509.25,520.175347955691,80570,-0.0044085302847659685,-0.01775194545845034,-0.041412752235110685,0.028428799604909974
2015-10-12,507.75,510.5,503.25,506.75,520.0417624038931,43655,-0.004921269774805765,-0.033952337587680265,-0.037513776101497406,0.027120306219193816
2015-10-13,506.75,521.75,505.0,519.0,520.0313966088295,68044,0.0238860978337792,-0.04232369707455996,0.004430231218413363,-0.009915797655661866
2015-10-14,518.5,519.75,507.5,508.25,519.9141687818759,56488,-0.020930430657432646,-0.05495071998241763,-0.018964828058973444,-0.055969050009318184
2015-10-15,507.75,512.75,502.0,502.5,519.7408934706134,40391,-0.011377812575225252,-0.0269208680257809,-0.004436783220990506,-0.0269208680257809
2015-10-16,502.25,506.0,489.75,492.25,519.4673522420501,91068,-0.020608922413995902,-0.02366080677666041,0.024571260730505324,-0.008995562908577873
