time,open,high,low,close,EMA,Volume,log_return_1,log_return_5,log_return_10,log_return_20
2010-11-10,575.0,580.25,565.0,566.75,438.77550255364457,234149,-0.016623304923219916,-0.09029026273682803,-0.08649878900056598,-0.0030414970220478703
2010-11-11,567.0,574.25,557.5,564.0,440.0215174536083,240557,-0.004864037889579521,-0.07509247480482924,-0.0506666479696808,0.013146552181569331
2010-11-12,564.0,566.5,534.0,534.0,440.95662673267685,270071,-0.054658412537864076,-0.04024961108159046,-0.0467311152535865,0.018010590071148698
2010-11-15,541.75,567.0,539.0,555.5,442.0963617900632,209834,0.039472770119489776,-0.025125758819113497,0.007927297284277565,0.09718108774013655
2010-11-16,555.0,556.25,525.5,526.5,442.9361989861819,265132,-0.053617277505654516,-0.07521638930911627,-0.02091936222374211,0.055582014459337525
2010-11-17,527.5,536.0,509.0,525.75,443.7602169067174,239339,-0.0014255169912210611,0.003791473736262217,0.07278434522321361,0.10407764184493706
2010-11-18,527.0,546.5,526.0,541.75,444.7352396240635,152125,0.02997882583365921,0.024425826835148427,0.05504279449687545,0.11105043143550489
2010-11-19,542.75,548.25,518.5,520.75,445.4916053989485,197574,-0.03953456027538709,-0.006481504171995989,0.05695329615295692,0.09627460112150232
2010-11-22,515.25,532.25,511.75,515.25,446.1857187780634,215864,-0.010617860370513012,0.033053056103391126,0.08685133858006992,0.14082589432648754
2010-11-23,518.5,531.5,506.25,528.5,447.004766352411,216145,0.025390585539723884,0.05429702708537429,0.0864046912948702,0.15602042172441236
2010-11-24,528.5,539.5,528.5,538.75,447.917654249402,145624,0.019208836107665113,0.06899287148695143,0.08345729197851802,0.14177546239960462
2010-11-26,540.0,543.5,530.75,538.25,448.8164835603532,91560,-0.0009285051734851152,0.030616967661727244,0.06381320015125003,0.13074328672918487
2010-11-29,542.5,545.0,535.25,538.25,449.7063692960711,173312,0.0,0.06343480032495298,0.06474170532473529,0.13370555302669276
2010-11-30,554.0,556.0,543.25,544.0,450.64461437770217,148353,0.010626110611470278,0.05379828247667891,0.08925379045585899,0.14662458615919483
2010-12-01,544.5,567.5,542.5,566.25,451.7949167222026,191340,0.040086429941301245,0.032107664209496,0.07650137668307963,0.13720112151348499
2010-12-02,564.5,568.0,555.0,555.5,452.8268080981011,161989,-0.019167067717559123,0.014464420491566495,0.031293296621723456,0.08421128673627593
2010-12-03,555.75,574.0,555.5,573.5,454.0275363757319,161342,0.0318893274897407,0.03319623248952305,0.05600763693862934,0.12426264762075585
2010-12-06,573.5,575.25,562.5,568.0,455.1615907401525,123397,-0.00963651784827404,0.0013069049997822021,0.03932130496854532,0.07876766807523662
2010-12-07,568.5,575.75,556.75,561.75,456.2221719268177,142668,-0.011064507655712853,0.035455507979180144,0.0539745557464176,0.06887549370643056
2010-12-08,560.75,575.0,552.25,574.5,457.3990657384911,149130,0.022443186223371867,0.044393712473583716,0.06961573042954218,0.09745215730403044
2010-12-09,574.25,578.75,569.25,574.25,458.5617616017897,132497,-0.0004352557196027236,0.01682887613015688,0.058318170421086626,0.04675734802001064
2010-12-10,574.75,579.25,567.25,574.25,459.7128883520207,114371,0.0,0.022811404449106433,0.06693008657793474,0.035496563976422105
2010-12-13,574.0,589.0,569.0,588.5,460.994352149513,131656,0.02451208513112372,0.03801439996876322,0.06896384770195763,0.05546394949029056
2010-12-14,587.0,589.0,583.5,587.25,462.25062725250297,103096,-0.002126303161309199,0.018519047767237527,0.057370795703335864,0.030951864359166865
2010-12-15,586.0,594.5,580.0,584.25,463.4645513594433,128396,-0.0051216501200548065,0.025222017955958635,0.06069974483040551,0.07185523900219107
2010-12-16,583.25,590.0,581.5,587.5,464.698734928006,87439,0.005547272599346691,0.04148929429092968,0.05291799011455249,0.09503784335040763
2010-12-17,587.0,599.0,585.5,596.5,466.0101903018567,113487,0.01520299551965671,0.04411868212882852,0.06825501068212642,0.09917118846178435
2010-12-20,597.0,604.0,596.5,599.5,467.3384471147735,93069,0.005016732929598033,0.03094944773319443,0.03944636310669119,0.10040273061939842
2010-12-21,599.0,604.0,598.0,602.25,468.6808506260693,75074,0.0045766670274118935,0.038851747936098247,0.01490093796001292,0.06732342201741026
2010-12-22,602.5,609.75,600.0,609.0,470.07706106760094,101209,0.011145626214916323,0.03547772687444684,0.02783642687448823,0.08243470996221787
2010-12-23,608.5,614.75,606.5,614.0,471.5091301117044,86297,0.008176660437245539,0.01142869582362285,-0.011560822401075971,0.07624619590009356
2010-12-27,610.0,619.0,609.25,615.25,472.9393875235282,62225,0.0020337611240228387,0.02413632855329807,-0.03143352260151272,0.06502191405637335
2010-12-28,614.5,624.25,612.5,623.25,474.4350155083688,82057,0.012919033132501935,0.008496915373496564,-0.013499898211667,0.045670036833188266
2010-12-29,622.5,626.5,619.0,624.0,475.9232243092805,72854,0.0012026459657604922,-0.023950809976085456,-0.026418931344169016,0.05387719751673483
2010-12-30,623.0,625.0,612.5,616.0,477.31702307237225,94981,-0.012903404835907841,-0.007641299999958755,0.011155494171785452,0.041975175505246994
2010-12-31,616.25,630.0,615.75,629.0,478.826306424886,69508,0.02088429316692071,-0.02298951822469872,0.042119853235855126,0.044451762570833796
2011-01-03,626.25,634.0,620.0,620.5,480.23599491817066,122199,-0.013605652055778598,-0.055569851154810765,0.030916177779657904,0.0473507154569287
2011-01-04,620.0,623.5,603.25,608.5,481.5122536752038,177112,-0.019528692217080004,-0.021996813585163612,0.06095636751270742,0.07076406589572731
2011-01-05,609.0,619.75,600.25,619.25,482.8827785142565,164318,0.017512155941887028,-0.002468121368083546,0.052422484057397536,0.09516076997288006
2011-01-06,618.75,621.5,600.25,602.0,484.0680244991892,178708,-0.02825162306064796,0.01879679417174424,0.054598283087729724,0.06751148949090839
2011-01-07,600.5,604.5,595.0,595.0,485.1718252504411,164232,-0.011696039763191298,0.06510937146055386,0.08780701830116956,0.11962703396610277
2011-01-10,597.5,614.0,597.25,607.0,486.3840458947153,165455,0.01996738551386843,0.08648602893446855,0.09645543665788604,0.12578084635248424
2011-01-11,608.0,615.5,606.0,607.0,487.5842046420316,146506,0.0,0.082953181097871,0.059169935044855425,0.10433033116370861
2011-01-12,608.0,637.0,605.5,631.0,489.0112274814143,214201,0.038777071481714886,0.05489060542548112,0.08029612886090381,0.1396903117028743
2011-01-13,633.5,649.5,633.25,642.5,490.5384789492609,199502,0.018060954228161633,0.03580148891598561,0.030819681333461593,0.10162931615580342
2011-01-14,645.0,649.75,636.25,648.75,492.1127229398156,159213,0.009680617710723496,0.02269764684061565,0.002331909334978743,0.09495638535520735
2011-01-18,647.25,662.75,645.5,659.5,493.77826798519055,171361,0.016434537677270863,0.009969407723417287,0.016434537677270863,0.06994296592590181
2011-01-19,659.5,666.25,637.25,641.25,495.2456484032484,225524,-0.028062575672390025,-0.02378324605301569,0.009807698383019814,0.04593400069197755
2011-01-20,641.25,654.75,627.5,654.0,496.8252936927683,198694,0.019687954972219396,0.025405523435422753,0.04273828591548268,0.07399657636436745
2011-01-21,656.0,667.0,650.5,657.25,498.42155942716863,181672,0.004957112152791963,-0.004981807582523905,0.012913206403178624,0.08602337633558263
2011-01-24,659.5,661.5,650.5,655.25,499.9820414229182,129965,-0.0030476214064748372,-0.020365737505636985,0.03182001566493333,0.07684833174309001
2011-01-25,654.75,655.0,639.25,644.0,501.415055936123,169909,-0.01731811609916208,0.006465129953853539,0.02932540969459836,0.03670824130906431
2011-01-26,644.0,662.0,640.25,657.75,502.9706275188481,145601,0.021126193816048487,0.03359094443603542,0.04516039611885333,0.07116442500045923
2011-01-27,658.5,661.75,647.5,650.75,504.4410690360735,144411,-0.01069937604572738,0.01733276248005975,0.059394182841970386,0.04168820989731059
2011-01-28,652.0,657.75,642.5,644.0,505.82971511531656,149126,-0.01042681777032114,0.017895013985702535,0.0708096348223417,0.08995236753730096
2011-01-31,642.25,659.5,642.25,659.5,507.35877267635817,143660,0.02378324605301573,0.052185753170570254,0.09262447602022852,0.12671473364542496
2011-02-01,658.75,666.75,655.75,666.0,508.93729235122026,136793,0.009807698383019814,0.022860279740744824,0.05350842824863089,0.10906856788412286
2011-02-02,665.5,674.5,663.25,669.25,510.53244367110864,135553,0.004868011860072795,0.011569451682817858,0.0361263023089577,0.08004270767353636
2011-02-03,669.0,673.75,658.5,662.5,512.0445586594558,155387,-0.010137124540084629,0.04206142036191068,0.03125829044888495,0.09609093921734214
2011-02-04,664.0,679.5,659.5,678.5,513.7008317076204,144574,0.023863921414546505,0.052914620836639184,0.07311016993240403,0.09428049033630877
2011-02-07,677.0,682.5,669.5,674.75,515.3033109941117,182660,-0.005542227376809772,0.04043872284965832,0.04502831607815668,0.05588846835885228
2011-02-08,674.0,675.0,666.25,673.75,516.8798949643195,147470,-0.0014831296749071698,0.030648148507886053,0.007382831614466168,0.0445645193947546
2011-02-09,673.5,700.75,673.25,698.0,518.682085064177,231721,0.035359980539165586,0.02455685062613995,0.02600402888160598,0.039648764811383234
2011-02-10,698.0,704.25,694.25,698.5,520.471318048613,224737,0.0007160759346440892,-0.010803129913025698,-0.01770597294465985,-0.022090342408558068
2011-02-11,698.75,706.75,695.0,706.5,522.3223497098209,179714,0.011388023427565524,0.020195549095764768,0.019142732714959358,-0.0502765940570936
2011-02-14,706.25,710.5,695.0,695.75,524.0479979714147,156566,-0.015332801718582005,0.004589593228498474,0.034090257625196435,-0.05903353158419298
2011-02-15,697.0,699.75,680.25,690.5,525.7042367975698,218422,-0.007574427556653399,-0.023265316893420117,0.05556013963549205,-0.08979183706587801
2011-02-16,691.5,695.0,682.75,690.5,527.3439956354049,165499,0.0,0.0014471782554660718,0.0439164053645788,-0.11335765024494782
2011-02-17,692.0,712.75,692.0,712.75,529.1888314997292,121105,0.03171475494343446,-0.006902843031634214,0.06483264876845739,-0.06584277463743467
2011-02-18,712.0,715.0,701.75,709.75,530.9854600420205,156484,-0.004217932439700854,-0.0010528163808055636,0.021170320403904666,-0.04190407162877709
2011-02-22,714.5,724.25,679.75,679.75,532.4657042207068,176836,-0.04318771184050051,0.029500664396697837,0.010860152280695683,-0.033306570145054844
2011-02-23,672.5,693.75,656.5,691.5,534.0481350244809,194778,0.017138067592232704,0.07882545652891203,0.03718168778028859,0.010245241462803086
2011-02-24,693.0,698.0,680.0,685.75,535.5576063177696,147134,-0.008350021287100287,0.04246922710911256,0.013644735929777095,-0.015300844955300485
2011-02-25,685.0,722.25,683.25,712.0,537.3132520260505,137423,0.03756478159426305,0.0717354918000914,-0.0043843694638982175,0.024132271390188236
2011-02-28,723.5,731.75,716.25,731.0,539.2404833491744,185926,0.026335548337802772,0.022223136784710253,-0.06941932677205284,-0.03211121417861924
2011-03-01,730.5,736.25,725.25,735.5,541.1933143606254,158835,0.00613708029171378,-0.018640512116002338,-0.09312378920938941,-0.08564432277809676
2011-03-02,734.0,740.75,707.0,721.5,542.9874107351466,234964,-0.019218161827566697,-0.041643768748623536,-0.14535197670137004,-0.09066429254589158
2011-03-03,721.0,736.75,718.0,736.75,544.9153966979809,137572,0.020916243403878494,-0.028824491179335453,-0.1572740556095266,-0.08418038519607651
2011-03-04,735.5,742.0,723.25,728.0,546.7371340442696,161461,-0.011947573421118175,-0.07611986126398972,-0.13067542340589197,-0.06085793712191664
2011-03-07,728.5,733.5,710.25,717.5,548.436267038854,167841,-0.014528100562909744,-0.09164246355676312,-0.06307439203268173,0.01092907053219023
2011-03-08,717.5,719.5,700.25,705.5,549.9990902523978,154364,-0.01686617634090743,-0.07448327709338706,-0.044166722425750454,0.05787437892369788
2011-03-09,705.5,711.5,691.25,701.0,551.5015868668017,175908,-0.006398884258278585,-0.10370820795274652,-0.026936446317485426,0.08325403170149229
2011-03-10,701.5,703.0,681.0,682.75,552.8075412263361,189672,-0.026379126680775754,-0.12844956443019115,-0.028945580885077742,0.08475014424986692
2011-03-11,684.0,684.75,652.75,664.25,553.9164214131387,235474,-0.027470175713891497,-0.05455556214190221,0.028516640854086433,0.10587301704181552
2011-03-14,665.5,674.25,655.0,666.0,555.0316809015651,140715,0.0026310859004662107,0.02856807152408137,0.03730811259343367,0.14513114850774927
2011-03-15,667.25,667.75,636.0,636.0,555.8373358179674,189088,-0.046091107200266976,0.030316554667636546,0.007479466431292653,0.15286284964282956
2011-03-16,630.0,647.75,608.0,616.5,556.4409444167936,283674,-0.031140240735723176,0.07677176163526116,0.05468768415547847,0.1682024332829086
2011-03-17,618.25,646.5,616.0,646.5,557.3370544225967,118749,0.04751487560751312,0.09950398354511336,0.07309367041345008,0.20332145910839527
2011-03-18,656.0,691.5,652.25,683.5,558.5924071149092,248242,0.055653457952092096,0.08307220299598873,0.06981748628397531,0.15415067982725836
2011-03-21,685.75,698.5,676.0,686.5,559.865119481925,141444,0.004379569044021513,0.008740041069352299,0.07400346256487197,0.08212258700337623
2011-03-22,686.75,687.0,673.0,686.75,561.127655606483,129106,0.00036409976735760736,-0.022837088236343988,0.10204110134944838,0.09079759666061266
2011-03-23,687.5,691.25,678.25,681.0,562.3204152521896,116369,-0.008408018825870911,-0.022084077479782676,0.11019047801897772,0.08676865854183632
2011-03-24,681.0,703.5,676.25,702.5,563.7152369909738,213013,0.031083095058388376,-0.02641031313166337,0.11369572513494469,0.07324227344148954
2011-03-25,702.75,717.25,688.25,689.5,564.9668266726557,204084,-0.01867870397454431,-0.013254716712013358,0.07735637618772909,0.0482816464874849
2011-03-28,692.75,694.75,668.25,671.0,566.021883123674,152408,-0.027197560261674695,0.06526342149551974,0.10782303591431565,0.10063581124821022
2011-03-29,671.0,677.0,661.25,671.75,567.07390418712,149177,0.00111711052391882,0.1248781895857923,0.14538338321153696,0.1327393502787393
2011-03-30,672.25,675.0,661.5,663.25,568.0308802648601,147177,-0.01273425447775152,0.13227455549876038,0.11351474912743029,0.11318246801455405
2011-03-31,663.25,693.25,659.25,693.25,569.2768416552595,64247,0.04423869147803838,0.14010603826660797,0.13022778869494525,0.08625722914091573
2011-04-01,730.0,738.25,725.0,736.0,570.9357785542122,224259,0.05983943423298893,0.0906110928997425,0.08433319354328309,0.08731184873252325
2011-04-04,736.0,765.0,734.0,760.25,572.8195021506878,196929,0.032417207828597694,0.042559614418795896,0.008119124438504191,-0.0020401231149442377
2011-04-05,758.25,770.75,754.5,766.75,574.7491588457058,165996,0.008513476436886804,0.020505193625744794,-0.011243504688835561,-0.04920129767026907
2011-04-06,765.0,767.0,757.5,763.0,576.6223015437585,139675,-0.004902771709903922,-0.018759806371330172,-0.023421819477141424,-0.04980143503152063
2011-04-07,762.75,773.25,752.75,759.0,578.4370050109848,192597,-0.005256253888827064,-0.009878249571662702,-0.04045345169345513,-0.07375517624249514
2011-04-08,759.0,769.25,751.25,768.0,580.3232039660993,240918,0.011787955752042173,-0.00627789935645949,-0.029074729700244245,-0.10075978457188954
2011-04-11,772.75,783.75,760.0,776.0,582.2702367624565,166109,0.010362787035546658,-0.03444048998029167,-0.007187224666105515,-0.08205210363027943
2011-04-12,775.25,775.5,746.75,752.5,583.9640652523823,216651,-0.030751523560187958,-0.0317486983145803,-0.01264403293279755,-0.0927683100015422
2011-04-13,753.25,768.5,746.5,755.5,585.6708904737516,207989,0.003978785089763359,-0.004662013105811301,-0.0003322811128761814,-0.10536051565782628
2011-04-14,757.5,760.25,741.25,754.25,587.3482945486396,158742,-0.001655903673623736,-0.030575202121792433,-0.04397055955402962,-0.10455195962127352
2011-04-15,755.0,758.25,739.5,742.0,588.8871174884541,164728,-0.016374634871790066,-0.022796830343784855,0.0029786551892401134,-0.10069422019570834
2011-04-18,740.5,753.25,733.75,751.75,590.5076436825989,196248,0.013054578701258103,0.0272532653141863,-0.010159247553448492,-0.061846729471859714
2011-04-19,752.25,757.25,747.5,749.0,592.0846820539163,113079,-0.003664838351418972,0.01910466538178277,-0.03795779298143351,-0.042805447904000586
2011-04-20,749.0,768.0,728.75,732.75,593.4843369588524,118858,-0.021934403926217705,0.0043297319929350665,-0.02637961555437912,0.0010008341118988922
2011-04-21,733.25,741.5,728.5,737.25,594.9148410687145,110024,0.006122468104383829,-0.013395357432237163,-0.033301724549039964,0.020932567141806555
2011-04-25,748.25,765.25,746.0,762.5,596.5823550879313,144141,0.03367546078618096,0.025775485533024917,-0.07168505487164524,0.029733274340441835
2011-04-26,765.5,771.0,751.25,766.25,598.2705903606882,158025,0.0049059787688544056,-0.037412512867634654,-0.07486487896417399,-0.011210140473610655
2011-04-27,766.75,767.75,750.0,752.25,599.802723789935,160696,-0.018439771740266543,-0.05706245836321618,-0.08012427706874453,-0.044021779392860796
2011-04-28,757.0,761.25,715.5,723.0,601.0285673343138,161817,-0.039659493351389886,-0.030709347547314324,-0.10502823454495008,-0.013382601866285409
2011-04-29,729.5,761.5,726.0,756.5,602.5755467638231,180203,0.04529331106964597,-0.019906367116802902,-0.06058140006724393,0.03064591204602831
2011-05-02,752.75,761.5,731.75,734.5,603.8882278905512,167828,-0.02951253761447858,-0.09746054040467025,-0.10367287538494856,0.0026402655601764275
2011-05-03,739.25,743.0,721.25,723.75,605.0808823394015,173908,-0.014743966726726994,-0.03745236609653933,-0.05168748191841132,0.01754430965090952
2011-05-04,724.25,734.75,716.25,729.5,606.3188835101537,135615,0.007913339075635262,-0.023061818705528377,-0.004847654922567137,0.046896769901381946
2011-05-05,732.0,737.5,701.0,708.75,607.3380985996049,169037,-0.028856512920878482,-0.07431888699763585,0.027380449666278176,0.04947533034902856
2011-05-06,708.5,719.75,680.5,686.25,608.123291648365,216827,-0.032260862218221435,-0.040675032950441094,0.05423429169084647,0.06188951296599415
2011-05-09,690.0,711.0,685.75,707.5,609.112114617038,142441,0.030495636693652406,-0.00621233498027831,0.10141832921208713,0.06453852113757116
2011-05-10,707.5,723.75,702.0,707.25,610.0886109890077,142843,-0.0003534193357161029,-0.014235115821871985,0.06365473849056329,0.040171606385292206
2011-05-11,708.75,712.25,677.25,677.25,610.7568835164803,140445,-0.043343729216472095,0.018214163782961278,0.03610249767588382,0.07718357898484388
2011-05-12,672.0,692.25,659.0,680.5,611.4508448745253,190247,0.004787341126316289,0.10169933666391406,0.09164563267866464,0.1482799767304714
2011-05-13,682.0,690.0,676.5,682.0,612.1528265175648,121024,0.002201835751941272,0.09490932464128753,0.09122731211327226,0.1454004263258825
2011-05-16,689.0,708.0,688.75,697.5,613.0020521243551,138184,0.02247285585205857,0.10763066419236536,0.10631314094512476,0.13746426457084626
2011-05-17,697.5,721.0,695.5,720.25,614.0691958843119,147132,0.03209586026911711,0.0778898543124353,0.06923179156932081,0.07987726801727352
2011-05-18,721.75,750.25,721.5,749.75,615.4192536367068,164860,0.04014144366448061,0.01788833389292251,0.05174442482394899,0.007607228940101426
2011-05-19,749.25,760.25,742.5,748.25,616.7409526054957,156387,-0.0020026708963101106,-0.010053703985249286,0.022094880682750437,-0.06651891808660289
2011-05-20,748.0,765.0,743.25,759.5,618.1614406392719,153228,0.014923175303019228,-0.0036820125280151526,0.007655221275147859,-0.06629973259259044
2011-05-23,769.0,775.0,750.0,754.0,619.5130680955975,152056,-0.007267954027871442,-0.0013175232472406023,-0.036879808074515935,-0.08086595625876584
2011-05-24,754.25,759.0,726.75,733.25,620.6447788608154,167096,-0.027905660150395698,-0.008658062743114541,-0.02348313210527106,-0.06365473849056341
2011-05-25,735.0,747.0,732.25,742.25,621.8547810612054,117083,0.01219940578630883,0.03385609093102655,0.04108108130896007,-0.07907715510370444
2011-05-26,744.0,758.5,743.5,745.5,623.0850817471635,135062,0.004369020560923825,0.0321485846679996,0.05663434405180671,-0.08685829155234841
2011-05-27,747.5,759.0,740.75,758.5,624.4324938690822,120456,0.017287664583793792,0.011337233803163002,0.05417311421261023,-0.1067774218197814
2011-05-31,749.0,763.75,743.0,747.5,625.6570461688924,148538,-0.014608493523745476,-0.03556228482727543,0.03115112362572132,-0.1379672453041884
2011-06-01,751.0,760.5,741.0,758.5,626.9788666050229,163809,0.014608493523745481,-0.014825069362156567,0.010645476447952672,-0.09023944569405146
2011-06-02,757.5,770.0,754.5,766.5,628.3671365890525,135173,0.010491899523281797,0.0072249903779335115,-0.04413719588384761,-0.11219551084819138
2011-06-03,765.5,769.0,751.0,754.0,629.6172148319475,122238,-0.0164423303039128,0.024485759383807135,-0.08861379876935319,-0.1679440019595942
2011-06-06,754.0,758.0,731.5,732.0,630.6359490127242,139370,-0.029611854046644487,0.042835880409447115,-0.07395495386773816,-0.2172755234012453
2011-06-07,732.0,737.75,729.25,736.5,631.6893226543885,188507,0.006128721941373326,0.06671340845299682,-0.04398614818424988,-0.1572291840543457
2011-06-08,738.75,766.5,734.5,764.0,633.0058468070812,224538,0.03665855326383549,0.025470545810109334,-0.04017160638529227,-0.17420792201978497
2011-06-09,764.0,793.0,759.5,785.5,634.5232015652197,213502,0.02775266852915528,-0.051362186261781254,-0.12015823641266446,-0.20081613943011897
2011-06-10,785.0,799.75,777.25,787.0,636.0403836391976,171077,0.0019077907217274193,-0.11309955815316024,-0.1434926356041551,-0.20134282170568293
2011-06-13,786.0,792.5,777.25,782.5,637.4976932547279,162361,-0.005734326003094896,-0.11679083427718528,-0.16095053603239146,-0.20208352417978387
2011-06-14,779.25,779.5,752.5,755.5,638.671845560651,188439,-0.035114140701513974,-0.11069955663724657,-0.16911836892990972,-0.16421177293787437
2011-06-15,760.25,762.25,725.5,725.75,639.538294858555,235152,-0.04017417880805503,-0.06564215219540155,-0.1008849221420042,-0.09540945673741107
2011-06-16,725.75,728.5,698.75,701.5,640.1548292380719,222258,-0.03398470336222365,-0.06879605015088336,-0.0680583149643437,-0.04942763910121336
2011-06-17,700.5,714.5,691.25,700.25,640.7527911362006,174752,-0.001783485402297751,-0.030393077450994864,-0.07933020319024095,-0.0003564427056095639
2011-06-20,703.25,707.75,695.5,700.5,641.3472907268851,132757,0.0003569516368437728,-0.044159701755206185,-0.14332056953350716,-0.005728622898724103
2011-06-21,703.0,719.25,702.25,707.5,642.0055266400504,172807,0.009943263740330924,-0.058418812292663096,-0.1132430358700959,-0.0035752630146892108
2011-06-22,709.0,714.0,677.5,677.5,642.358705479453,172359,-0.043328076763536685,-0.03524276994660258,-0.13403631563449264,-0.027948791584049046
2011-06-23,675.0,683.75,639.0,680.5,642.7382208478166,194372,0.004418269337664737,0.0007377351865395941,-0.0806579030174544,0.002579695552601232
2011-06-24,687.0,697.75,669.0,670.0,643.0094823319179,160547,-0.015550109706509005,-0.04893712573924602,-0.0578501861015278,0.013863775499784407
2011-06-27,669.0,669.5,650.0,660.75,643.1860048957794,138082,-0.013902158900613209,-0.09916086777830097,-0.041132988147392385,0.01297515886313346
2011-06-28,667.75,684.25,661.0,683.0,643.5821640510453,135555,0.033119306086391416,-0.05482422357743272,0.00490659599203517,0.042953659612996846
